CampaignID,Platform,AdType,AgeGroup,Budget,DurationDays,Impressions,Clicks,Conversions,Cost,Revenue,CTR,CPC,ROI
910,Google,Image,35-44,4271,4,247718,29495,3781,4461,189174.12,0.11906684213500836,0.1512459738938803,41.40621324124889
911,Instagram,Image,18-24,4962,18,357264,11759,766,5069,56318.18,0.03291403555913834,0.4310740709243983,10.110312786682842
912,Facebook,Carousel,18-24,2978,17,220372,10819,2438,3044,45282.68,0.049094258798758464,0.28135687216933175,13.876044218026193
913,Facebook,Video,35-44,1879,19,58249,4870,255,2059,12082.54,0.08360658552078147,0.42279260780287475,4.868161544780534
914,Google,Image,35-44,625,11,42500,2686,409,791,29269.02,0.0632,0.29448994787788535,36.0025498296403
915,TikTok,Image,45-60,979,20,35244,1974,261,1056,10101.13,0.056009533537623425,0.5349544072948328,8.56546835584436
916,Google,Image,45-60,3809,3,232349,11468,2561,3992,112017.23,0.04935678655815175,0.3480990582490408,27.06042808165608
917,Google,Carousel,25-34,3749,8,183701,13835,3342,3904,49903.57,0.07531260036690056,0.2821828695337911,11.7826769808935
918,TikTok,Video,35-44,1513,14,72624,5324,670,1587,19744.94,0.07330909892046707,0.298084147257701,11.441674062415828
919,TikTok,Carousel,45-60,3325,26,126350,3507,886,3363,28985.9,0.02775623268698061,0.9589392643284859,7.619061070906367
920,TikTok,Carousel,25-34,4978,1,323570,20026,2472,5002,188263.99,0.06189078097475044,0.24977529212024369,36.6377426091194
921,Facebook,Video,25-34,1104,14,33120,2347,379,1124,11289.17,0.07086352657004831,0.47890924584576056,9.04374117006846
922,Instagram,Carousel,25-34,1950,2,103350,7516,1741,2087,73576.07,0.07272375423318819,0.27767429483767964,34.25446706627335
923,Facebook,Video,45-60,1507,29,103983,3443,768,1677,43769.33,0.03311118163545964,0.48707522509439444,25.099776869896054
924,Instagram,Image,35-44,1449,23,37674,3452,1024,1463,21865.3,0.09162817858470032,0.4238122827346466,13.94552572398951
925,Facebook,Video,18-24,3465,4,218295,2788,296,3512,13039.09,0.012771708009803248,1.259684361549498,2.712723878581902
926,Instagram,Image,25-34,492,24,37884,1857,400,577,24679.09,0.04901805511561609,0.31071620893914914,41.771391863648894
927,Facebook,Carousel,45-60,3700,27,196100,18790,3803,3848,268795.53,0.09581845996940337,0.20478978179882917,68.85330724010791
928,TikTok,Carousel,45-60,4702,29,366756,26416,7364,4889,396464.13,0.07202608818942294,0.18507722592368261,80.0930928416829
929,Google,Image,18-24,1228,19,47892,1854,165,1343,9377.57,0.03871210223001754,0.7243797195253506,5.982552570298398
930,Facebook,Carousel,18-24,4508,6,311052,26888,6397,4557,120518.48,0.08644213829198977,0.1694808092829515,25.44688966176084
931,Instagram,Video,45-60,1307,25,74499,5394,1036,1457,78947.71,0.07240365642491846,0.27011494252873564,53.18511433102615
932,TikTok,Image,35-44,3684,1,158412,15458,1834,3824,35359.86,0.09758099133903997,0.24737999741234312,8.24682533144818
933,Facebook,Carousel,18-24,1891,17,54839,4982,840,1959,53950.77,0.09084775433541822,0.3932155760738659,26.539953397799767
934,Facebook,Image,45-60,2359,8,120309,9277,1237,2362,35300.45,0.07710977566100624,0.25460817074485287,13.945150424548952
935,TikTok,Video,18-24,960,19,68160,4341,845,1037,63672.03,0.06368838028169015,0.23888504952775858,60.40022608479173
936,Facebook,Video,35-44,4390,21,149260,3679,1001,4589,60457.56,0.024648264772879538,1.2473498233215548,12.174453023233697
937,Google,Carousel,25-34,4687,1,262472,10169,1955,4695,122709.41,0.03874318022493828,0.4616973153702429,25.1361888436826
938,Facebook,Video,18-24,4059,5,158301,8880,1846,4179,46766.83,0.05609566585176341,0.4706081081081081,10.190913219142889
939,Google,Image,35-44,2219,27,48818,3706,665,2333,27273.51,0.07591462165594658,0.6295196977873718,10.690317579239922
940,Google,Video,45-60,2222,16,124432,8275,519,2384,27635.15,0.066502185932879,0.2880966767371601,10.591926744726836
941,TikTok,Image,18-24,173,6,13148,548,59,273,3769.99,0.041679342865835106,0.4981751824817518,12.80949100070792
942,Facebook,Image,18-24,3208,8,189272,2027,350,3356,6047.0,0.010709455175620271,1.6556487419832264,0.8018488408383624
943,TikTok,Video,45-60,835,13,22545,1456,185,1020,14312.63,0.06458194721667776,0.7005494505494505,13.031991027535433
944,Facebook,Carousel,25-34,2466,16,145494,6026,575,2611,41581.38,0.04141751549892092,0.4332890806505144,14.925462271091874
945,Facebook,Video,45-60,846,3,53298,4839,851,942,24614.67,0.0907913993020376,0.19466831990080596,25.130218190893803
946,Instagram,Image,18-24,4222,19,316650,4000,522,4421,35283.66,0.012632243802305385,1.10525,6.980922705361096
947,Facebook,Image,45-60,4204,12,176568,13124,1503,4284,69562.86,0.07432830410946491,0.32642487046632124,15.237829118351966
948,TikTok,Video,35-44,1986,16,117174,13306,2208,2028,93456.81,0.11355761517060099,0.15241244551330227,45.08323954153137
949,Google,Carousel,45-60,2206,27,66180,1931,160,2300,5121.66,0.02917799939558779,1.1910926980838943,1.2268095587338002
950,Facebook,Carousel,18-24,3857,11,250705,15513,4373,3862,221570.29,0.06187750543467422,0.24895249145877651,56.37190420864753
951,Instagram,Image,45-60,1351,10,36477,731,195,1417,11912.99,0.02004002522137237,1.93844049247606,7.407188748520896
952,TikTok,Image,25-34,4213,25,202224,15940,3616,4352,140175.34,0.07882348287048026,0.27302383939774155,31.209406457760423
953,Facebook,Carousel,45-60,3190,20,156310,11028,844,3289,45614.27,0.07055210799053163,0.29824084149437796,12.868735154432926
954,TikTok,Video,25-34,3286,4,246450,13507,3295,3297,194246.53,0.05480624873199432,0.24409565410527875,57.91614354397052
955,Instagram,Image,35-44,2402,12,189758,12780,3220,2467,192486.86,0.06734893917515994,0.1930359937402191,77.02466864825514
956,Instagram,Image,25-34,1982,23,57478,6243,1510,1983,20592.82,0.10861547026688471,0.3176357520422874,9.384678049654942
957,TikTok,Carousel,45-60,2771,2,160718,5077,398,2913,27932.57,0.031589492153959106,0.5737640338782746,8.58893713229865
958,Facebook,Video,18-24,414,24,19458,242,51,564,2145.96,0.012437043889402817,2.330578512396694,2.8049013009064203
959,Google,Carousel,25-34,4966,22,337688,35384,9149,5122,259549.13,0.10478311340645803,0.14475469138593713,49.67339539256279
960,Instagram,Video,35-44,2440,19,134200,9861,1916,2520,51585.46,0.07347988077496274,0.2555521752357773,19.470418945704324
961,Facebook,Video,25-34,996,25,31872,3441,728,1130,31894.4,0.10796310240963855,0.32839290903807034,27.225132027015675
962,Facebook,Video,25-34,1427,5,72777,5506,906,1582,65302.86,0.07565577036701156,0.28732292045041774,40.278670185285335
963,Google,Image,25-34,1489,8,81895,8117,1478,1630,53923.84,0.09911472006838025,0.2008131082912406,32.082110920789354
964,Instagram,Carousel,35-44,3230,7,180880,10357,606,3401,37863.37,0.05725895621406457,0.32837694313025007,10.13300975553011
965,Instagram,Carousel,45-60,4907,14,220815,20421,4283,5064,71857.22,0.09248013042592215,0.2479800205670633,13.189815113996447
966,Facebook,Video,25-34,390,24,15990,1765,124,549,5372.17,0.11038148843026892,0.3110481586402266,8.785377367342834
967,Facebook,Image,25-34,3039,23,69897,5097,809,3108,64249.19,0.07292158461736556,0.6097704532077692,19.67219630966558
968,Google,Image,18-24,432,3,21600,645,79,546,5050.52,0.029861111111111113,0.8465116279069768,8.250038552090885
969,Google,Carousel,35-44,1606,18,59422,2351,438,1693,10834.8,0.039564471071320384,0.7201190982560612,5.3997657741223835
970,Instagram,Image,25-34,349,16,19893,633,52,354,2345.25,0.03182023827477002,0.5592417061611374,5.624991424464391
971,TikTok,Image,35-44,188,23,8084,300,66,214,1739.35,0.03711034141514102,0.7133333333333334,7.127786953534474
972,Instagram,Video,25-34,408,19,30600,1337,332,489,12838.2,0.04369281045751634,0.36574420344053854,25.25397944699533
973,Facebook,Image,45-60,4981,19,209202,14866,1350,5068,87217.94,0.07106050611370829,0.34091214852683976,16.209538327339025
974,Instagram,Video,45-60,1572,18,64452,4813,366,1691,23418.78,0.07467572767330727,0.35134012050696034,12.849071417942131
975,TikTok,Carousel,25-34,3506,20,73626,4190,361,3529,9374.1,0.05690924401705919,0.8422434367541766,1.6563039245092865
976,Google,Image,45-60,1677,16,83850,6514,1754,1778,130770.58,0.07768634466308885,0.2729505680073687,72.5492570320887
977,TikTok,Carousel,25-34,1353,8,100122,1899,345,1386,17760.52,0.018966860430275064,0.7298578199052133,11.814229158564624
978,TikTok,Carousel,45-60,1184,28,35520,698,116,1351,4244.99,0.0196509009009009,1.9355300859598854,2.142106027099599
979,TikTok,Image,18-24,2236,1,105092,3037,232,2282,10471.43,0.028898488943021352,0.7513994073098452,3.588708953497448
980,Google,Image,18-24,3220,17,209300,14020,2977,3243,155860.8,0.06698518872431916,0.23131241084165477,47.0606840900066
981,TikTok,Carousel,18-24,3885,12,198135,6645,1774,3949,87267.21,0.03353773942009236,0.5942814145974417,21.0985581779209
982,TikTok,Image,35-44,2201,21,52824,2174,558,2218,24578.98,0.041155535362713914,1.0202391904323826,10.081596342670478
983,TikTok,Video,35-44,1287,11,73359,3963,818,1330,37092.45,0.054022001390422444,0.33560434014635376,26.889061926435375
984,Facebook,Video,18-24,3785,5,109765,10900,750,3860,16761.63,0.09930305652985924,0.3541284403669725,3.3423899734362763
985,TikTok,Image,35-44,2884,27,170156,1961,153,2940,10234.37,0.011524718493617622,1.4992350841407445,2.481078028946638
986,Google,Carousel,45-60,4310,12,280150,22813,1421,4416,68098.9,0.08143137604854542,0.1935738394774909,14.420946337077174
987,TikTok,Image,25-34,1048,17,45064,3766,430,1203,8245.5,0.0835700337298065,0.3194370685077005,5.854117903002131
988,TikTok,Image,25-34,2617,6,141318,13828,1160,2740,73811.96,0.0978502384692679,0.19814868382991033,25.938670309679402
989,Google,Carousel,25-34,1357,1,85491,9626,1107,1555,83325.08,0.1125966476003322,0.16154165800955744,52.58526294820637
990,TikTok,Carousel,18-24,706,5,47302,577,84,856,6410.16,0.012198215720265528,1.483535528596187,6.488510008777262
991,Google,Video,35-44,2710,25,214090,5762,1646,2871,58978.22,0.02691391470876734,0.4982644914960083,19.54274577792244
992,TikTok,Carousel,45-60,2261,28,94962,10206,2067,2399,40277.94,0.10747456877487838,0.2350578091318832,15.789469126930179
993,Google,Video,45-60,1959,14,70524,4262,1102,2121,51009.35,0.060433327661505304,0.497653683716565,23.049668646145516
994,TikTok,Carousel,18-24,3780,5,75600,5451,1240,3895,22174.48,0.0721031746031746,0.714547789396441,4.693063185497396
995,TikTok,Image,45-60,2096,22,155104,12863,1004,2188,75680.64,0.08293145244481122,0.1701002876467387,33.58895602059723
996,Facebook,Video,45-60,3212,24,160600,13602,3182,3253,72710.53,0.08469489414694895,0.2391560064696368,21.35183713405632
997,Facebook,Video,45-60,1190,27,59500,6693,794,1217,21988.73,0.1124873949579832,0.18183176453010608,17.067975756849382
998,TikTok,Video,45-60,316,1,19276,2306,483,438,18578.38,0.11963062876115377,0.1899392888117953,41.4163949177645
999,TikTok,Image,35-44,1895,18,144020,12849,1737,1918,63958.97,0.08921677544785446,0.14927231691182194,32.34669850474666
1000,Instagram,Image,45-60,1758,16,130092,5411,1620,1893,106314.77,0.04159364142299296,0.349842912585474,55.16205599467544
